ID;f1_keyword;f2_language;f3_searchloc;f4_destination;ranking;lon;lat
4Wd;Cafe;French;Stad Brussel;in Brussels;12;50,82186;4,35684
4Wd;Cafe;French;Stad Brussel;in Brussels;13;50,85161;4,34661
4Wd;Cafe;French;Stad Brussel;in Brussels;14;50,85213;4,3484
4Wd;Cafe;French;Stad Brussel;in Brussels;15;50,84805;4,36492
4Wd;Cafe;French;Stad Brussel;in Brussels;16;50,82677;4,35477
4Wd;Cafe;French;Stad Brussel;in Brussels;17;50,8456;4,34807
4Wd;Cafe;French;Stad Brussel;in Brussels;18;50,83737;4,34702
4Wd;Cafe;French;Stad Brussel;in Brussels;19;50,85282;4,34175
4Wd;Cafe;French;Stad Brussel;in Brussels;20;50,84;4,36751
4Xe;Cafe;English;Etterbeek;in Brussels;1;50,84053;4,35998
4Xe;Cafe;English;Etterbeek;in Brussels;2;50,84732;4,35268
4Xe;Cafe;English;Etterbeek;in Brussels;3;50,8261;4,35455
4Xe;Cafe;English;Etterbeek;in Brussels;4;50,84844;4,35583
4Xe;Cafe;English;Etterbeek;in Brussels;5;50,82701;4,37256
4Xe;Cafe;English;Etterbeek;in Brussels;6;50,84883;4,34878
4Xe;Cafe;English;Etterbeek;in Brussels;7;50,84653;4,34987
4Xe;Cafe;English;Etterbeek;in Brussels;8;50,81656;4,37144
4Xe;Cafe;English;Etterbeek;in Brussels;9;50,83737;4,34702
4Xe;Cafe;English;Etterbeek;in Brussels;10;50,8402;4,35681
4Xe;Cafe;English;Etterbeek;in Brussels;11;50,84805;4,36492
4Xe;Cafe;English;Etterbeek;in Brussels;12;50,83542;4,36494
4Xe;Cafe;English;Etterbeek;in Brussels;13;50,84852;4,35102
4Xe;Cafe;English;Etterbeek;in Brussels;14;50,84616;4,35289
4Xe;Cafe;English;Etterbeek;in Brussels;15;50,84028;4,37276
4Xe;Cafe;English;Etterbeek;in Brussels;16;50,85161;4,34661
4Xe;Cafe;English;Etterbeek;in Brussels;17;50,85305;4,34193
4Xe;Cafe;English;Etterbeek;in Brussels;18;50,85213;4,3484
4Xe;Cafe;English;Etterbeek;in Brussels;19;50,84847;4,35389
4Xe;Cafe;English;Etterbeek;in Brussels;20;50,82004;4,38236
4Ye;Cafe;Dutch;Etterbeek;in Brussels;1;50,84053;4,35998
4Ye;Cafe;Dutch;Etterbeek;in Brussels;2;50,84844;4,35583
4Ye;Cafe;Dutch;Etterbeek;in Brussels;3;50,8402;4,35681
4Ye;Cafe;Dutch;Etterbeek;in Brussels;4;50,84732;4,35268
4Ye;Cafe;Dutch;Etterbeek;in Brussels;5;50,85018;4,34748
4Ye;Cafe;Dutch;Etterbeek;in Brussels;6;50,84288;4,35076
4Ye;Cafe;Dutch;Etterbeek;in Brussels;7;50,84653;4,34987
4Ye;Cafe;Dutch;Etterbeek;in Brussels;8;50,84883;4,34878
4Ye;Cafe;Dutch;Etterbeek;in Brussels;9;50,84851;4,34862
4Ye;Cafe;Dutch;Etterbeek;in Brussels;10;50,83737;4,34702
4Ye;Cafe;Dutch;Etterbeek;in Brussels;11;50,84859;4,3563
4Ye;Cafe;Dutch;Etterbeek;in Brussels;12;50,85139;4,34673
4Ye;Cafe;Dutch;Etterbeek;in Brussels;13;50,82701;4,37256
4Ye;Cafe;Dutch;Etterbeek;in Brussels;14;50,85129;4,35203
4Ye;Cafe;Dutch;Etterbeek;in Brussels;15;50,85146;4,35343
4Ye;Cafe;Dutch;Etterbeek;in Brussels;16;50,81656;4,37144
4Ye;Cafe;Dutch;Etterbeek;in Brussels;17;50,84028;4,37276
4Ye;Cafe;Dutch;Etterbeek;in Brussels;18;50,84847;4,35389
4Ye;Cafe;Dutch;Etterbeek;in Brussels;19;50,85213;4,3484
4Ye;Cafe;Dutch;Etterbeek;in Brussels;20;50,83278;4,3929
4We;Cafe;French;Etterbeek;in Brussels;1;50,84053;4,35998
4We;Cafe;French;Etterbeek;in Brussels;2;50,84653;4,34987
4We;Cafe;French;Etterbeek;in Brussels;3;50,82697;4,35785
4We;Cafe;French;Etterbeek;in Brussels;4;50,8402;4,35681
4We;Cafe;French;Etterbeek;in Brussels;5;50,84883;4,34878
4We;Cafe;French;Etterbeek;in Brussels;6;50,84028;4,37276
4We;Cafe;French;Etterbeek;in Brussels;7;50,84844;4,35583
4We;Cafe;French;Etterbeek;in Brussels;8;50,82734;4,3644
4We;Cafe;French;Etterbeek;in Brussels;9;50,8261;4,35455
4We;Cafe;French;Etterbeek;in Brussels;10;50,84591;4,34748
4We;Cafe;French;Etterbeek;in Brussels;11;50,81605;4,39035
4We;Cafe;French;Etterbeek;in Brussels;12;50,82186;4,35684
4We;Cafe;French;Etterbeek;in Brussels;13;50,84805;4,36492
4We;Cafe;French;Etterbeek;in Brussels;14;50,85161;4,34661
4We;Cafe;French;Etterbeek;in Brussels;15;50,85213;4,3484
4We;Cafe;French;Etterbeek;in Brussels;16;50,82677;4,35477
4We;Cafe;French;Etterbeek;in Brussels;17;50,83737;4,34702
4We;Cafe;French;Etterbeek;in Brussels;18;50,8456;4,34807
4We;Cafe;French;Etterbeek;in Brussels;19;50,85282;4,34175
4We;Cafe;French;Etterbeek;in Brussels;20;50,84;4,36751
4Xf;Cafe;English;Evere;in Brussels;1;50,84732;4,35268
4Xf;Cafe;English;Evere;in Brussels;2;50,84844;4,35583
4Xf;Cafe;English;Evere;in Brussels;3;50,84053;4,35998
4Xf;Cafe;English;Evere;in Brussels;4;50,84883;4,34878
4Xf;Cafe;English;Evere;in Brussels;5;50,84653;4,34987
4Xf;Cafe;English;Evere;in Brussels;6;50,84805;4,36492
4Xf;Cafe;English;Evere;in Brussels;7;50,84852;4,35102
4Xf;Cafe;English;Evere;in Brussels;8;50,85161;4,34661
4Xf;Cafe;English;Evere;in Brussels;9;50,8402;4,35681
4Xf;Cafe;English;Evere;in Brussels;10;50,83737;4,34702
4Xf;Cafe;English;Evere;in Brussels;11;50,85305;4,34193
4Xf;Cafe;English;Evere;in Brussels;12;50,85213;4,3484
4Xf;Cafe;English;Evere;in Brussels;13;50,84616;4,35289
4Xf;Cafe;English;Evere;in Brussels;14;50,85297;4,3469
4Xf;Cafe;English;Evere;in Brussels;15;50,8261;4,35455
4Xf;Cafe;English;Evere;in Brussels;16;50,85018;4,34748
4Xf;Cafe;English;Evere;in Brussels;17;50,84847;4,35389
4Xf;Cafe;English;Evere;in Brussels;18;50,84591;4,34748
4Xf;Cafe;English;Evere;in Brussels;19;50,85282;4,34175
4Xf;Cafe;English;Evere;in Brussels;20;50,85146;4,35343
4Yf;Cafe;Dutch;Evere;in Brussels;1;50,84053;4,35998
4Yf;Cafe;Dutch;Evere;in Brussels;2;50,84844;4,35583
4Yf;Cafe;Dutch;Evere;in Brussels;3;50,85018;4,34748
4Yf;Cafe;Dutch;Evere;in Brussels;4;50,84732;4,35268
4Yf;Cafe;Dutch;Evere;in Brussels;5;50,84883;4,34878
4Yf;Cafe;Dutch;Evere;in Brussels;6;50,84851;4,34862
4Yf;Cafe;Dutch;Evere;in Brussels;7;50,8402;4,35681
4Yf;Cafe;Dutch;Evere;in Brussels;8;50,84653;4,34987
4Yf;Cafe;Dutch;Evere;in Brussels;9;50,84288;4,35076
4Yf;Cafe;Dutch;Evere;in Brussels;10;50,85139;4,34673
4Yf;Cafe;Dutch;Evere;in Brussels;11;50,85129;4,35203
4Yf;Cafe;Dutch;Evere;in Brussels;12;50,85146;4,35343
4Yf;Cafe;Dutch;Evere;in Brussels;13;50,85213;4,3484
4Yf;Cafe;Dutch;Evere;in Brussels;14;50,83737;4,34702
4Yf;Cafe;Dutch;Evere;in Brussels;15;50,84859;4,3563
4Yf;Cafe;Dutch;Evere;in Brussels;16;50,84791;4,34884
4Yf;Cafe;Dutch;Evere;in Brussels;17;50,84852;4,35102
4Yf;Cafe;Dutch;Evere;in Brussels;18;50,8456;4,34807
4Yf;Cafe;Dutch;Evere;in Brussels;19;50,84847;4,35389
4Yf;Cafe;Dutch;Evere;in Brussels;20;50,84591;4,34748
4Wf;Cafe;French;Evere;in Brussels;1;50,84053;4,35998
4Wf;Cafe;French;Evere;in Brussels;2;50,84653;4,34987
4Wf;Cafe;French;Evere;in Brussels;3;50,84883;4,34878
4Wf;Cafe;French;Evere;in Brussels;4;50,8402;4,35681
4Wf;Cafe;French;Evere;in Brussels;5;50,84844;4,35583
4Wf;Cafe;French;Evere;in Brussels;6;50,84591;4,34748
4Wf;Cafe;French;Evere;in Brussels;7;50,85161;4,34661
4Wf;Cafe;French;Evere;in Brussels;8;50,85213;4,3484
4Wf;Cafe;French;Evere;in Brussels;9;50,84805;4,36492
4Wf;Cafe;French;Evere;in Brussels;10;50,84028;4,37276
4Wf;Cafe;French;Evere;in Brussels;11;50,85282;4,34175
4Wf;Cafe;French;Evere;in Brussels;12;50,8456;4,34807
4Wf;Cafe;French;Evere;in Brussels;13;50,84;4,36751
4Wf;Cafe;French;Evere;in Brussels;14;50,85129;4,35203
4Wf;Cafe;French;Evere;in Brussels;15;50,84732;4,35268
4Wf;Cafe;French;Evere;in Brussels;16;50,85146;4,35343
4Wf;Cafe;French;Evere;in Brussels;17;50,8671;4,37416
4Wf;Cafe;French;Evere;in Brussels;18;50,8469;4,34718
4Wf;Cafe;French;Evere;in Brussels;19;50,83737;4,34702
4Wf;Cafe;French;Evere;in Brussels;20;50,84616;4,35289
4Xg;Cafe;English;Vorst;in Brussels;1;50,84053;4,35998
4Xg;Cafe;English;Vorst;in Brussels;2;50,84732;4,35268
4Xg;Cafe;English;Vorst;in Brussels;3;50,8261;4,35455
4Xg;Cafe;English;Vorst;in Brussels;4;50,84844;4,35583
4Xg;Cafe;English;Vorst;in Brussels;5;50,82701;4,37256
4Xg;Cafe;English;Vorst;in Brussels;6;50,84883;4,34878
4Xg;Cafe;English;Vorst;in Brussels;7;50,84653;4,34987
4Xg;Cafe;English;Vorst;in Brussels;8;50,83737;4,34702
4Xg;Cafe;English;Vorst;in Brussels;9;50,81656;4,37144
4Xg;Cafe;English;Vorst;in Brussels;10;50,8402;4,35681
4Xg;Cafe;English;Vorst;in Brussels;11;50,84805;4,36492
4Xg;Cafe;English;Vorst;in Brussels;12;50,83542;4,36494
4Xg;Cafe;English;Vorst;in Brussels;13;50,84852;4,35102
4Xg;Cafe;English;Vorst;in Brussels;14;50,84616;4,35289
4Xg;Cafe;English;Vorst;in Brussels;15;50,85161;4,34661
4Xg;Cafe;English;Vorst;in Brussels;16;50,83042;4,34567
4Xg;Cafe;English;Vorst;in Brussels;17;50,84028;4,37276
4Xg;Cafe;English;Vorst;in Brussels;18;50,85305;4,34193
4Xg;Cafe;English;Vorst;in Brussels;19;50,85213;4,3484
4Xg;Cafe;English;Vorst;in Brussels;20;50,82004;4,38236
4Yg;Cafe;Dutch;Vorst;in Brussels;1;50,84053;4,35998
4Yg;Cafe;Dutch;Vorst;in Brussels;2;50,84844;4,35583
4Yg;Cafe;Dutch;Vorst;in Brussels;3;50,85018;4,34748
4Yg;Cafe;Dutch;Vorst;in Brussels;4;50,8402;4,35681
4Yg;Cafe;Dutch;Vorst;in Brussels;5;50,84288;4,35076
4Yg;Cafe;Dutch;Vorst;in Brussels;6;50,84732;4,35268
4Yg;Cafe;Dutch;Vorst;in Brussels;7;50,84883;4,34878
4Yg;Cafe;Dutch;Vorst;in Brussels;8;50,84851;4,34862
4Yg;Cafe;Dutch;Vorst;in Brussels;9;50,84653;4,34987
4Yg;Cafe;Dutch;Vorst;in Brussels;10;50,83737;4,34702
4Yg;Cafe;Dutch;Vorst;in Brussels;11;50,85139;4,34673
4Yg;Cafe;Dutch;Vorst;in Brussels;12;50,85129;4,35203
4Yg;Cafe;Dutch;Vorst;in Brussels;13;50,85146;4,35343
4Yg;Cafe;Dutch;Vorst;in Brussels;14;50,85213;4,3484
4Yg;Cafe;Dutch;Vorst;in Brussels;15;50,84859;4,3563
4Yg;Cafe;Dutch;Vorst;in Brussels;16;50,8456;4,34807
4Yg;Cafe;Dutch;Vorst;in Brussels;17;50,84791;4,34884
4Yg;Cafe;Dutch;Vorst;in Brussels;18;50,84852;4,35102
4Yg;Cafe;Dutch;Vorst;in Brussels;19;50,81656;4,37144
4Yg;Cafe;Dutch;Vorst;in Brussels;20;50,84847;4,35389
4Wg;Cafe;French;Vorst;in Brussels;1;50,84053;4,35998
4Wg;Cafe;French;Vorst;in Brussels;2;50,84653;4,34987
4Wg;Cafe;French;Vorst;in Brussels;3;50,82697;4,35785
4Wg;Cafe;French;Vorst;in Brussels;4;50,8402;4,35681
4Wg;Cafe;French;Vorst;in Brussels;5;50,84883;4,34878
4Wg;Cafe;French;Vorst;in Brussels;6;50,8261;4,35455
4Wg;Cafe;French;Vorst;in Brussels;7;50,82734;4,3644
4Wg;Cafe;French;Vorst;in Brussels;8;50,84844;4,35583
4Wg;Cafe;French;Vorst;in Brussels;9;50,84028;4,37276
4Wg;Cafe;French;Vorst;in Brussels;10;50,84591;4,34748
4Wg;Cafe;French;Vorst;in Brussels;11;50,81605;4,39035
4Wg;Cafe;French;Vorst;in Brussels;12;50,82186;4,35684
4Wg;Cafe;French;Vorst;in Brussels;13;50,82677;4,35477
4Wg;Cafe;French;Vorst;in Brussels;14;50,84805;4,36492
4Wg;Cafe;French;Vorst;in Brussels;15;50,85161;4,34661
4Wg;Cafe;French;Vorst;in Brussels;16;50,85213;4,3484
4Wg;Cafe;French;Vorst;in Brussels;17;50,83737;4,34702
4Wg;Cafe;French;Vorst;in Brussels;18;50,8456;4,34807
4Wg;Cafe;French;Vorst;in Brussels;19;50,85282;4,34175
4Wg;Cafe;French;Vorst;in Brussels;20;50,84;4,36751
4Xh;Cafe;English;Ganshoren;in Brussels;1;50,84732;4,35268
4Xh;Cafe;English;Ganshoren;in Brussels;2;50,84844;4,35583
4Xh;Cafe;English;Ganshoren;in Brussels;3;50,84053;4,35998
4Xh;Cafe;English;Ganshoren;in Brussels;4;50,84883;4,34878
4Xh;Cafe;English;Ganshoren;in Brussels;5;50,84653;4,34987
4Xh;Cafe;English;Ganshoren;in Brussels;6;50,85305;4,34193
4Xh;Cafe;English;Ganshoren;in Brussels;7;50,84805;4,36492
4Xh;Cafe;English;Ganshoren;in Brussels;8;50,84852;4,35102
4Xh;Cafe;English;Ganshoren;in Brussels;9;50,85161;4,34661
4Xh;Cafe;English;Ganshoren;in Brussels;10;50,83737;4,34702
4Xh;Cafe;English;Ganshoren;in Brussels;11;50,85213;4,3484
4Xh;Cafe;English;Ganshoren;in Brussels;12;50,85297;4,3469
4Xh;Cafe;English;Ganshoren;in Brussels;13;50,8402;4,35681
4Xh;Cafe;English;Ganshoren;in Brussels;14;50,85282;4,34175
4Xh;Cafe;English;Ganshoren;in Brussels;15;50,85018;4,34748
4Xh;Cafe;English;Ganshoren;in Brussels;16;50,84616;4,35289
4Xh;Cafe;English;Ganshoren;in Brussels;17;50,8261;4,35455
4Xh;Cafe;English;Ganshoren;in Brussels;18;50,84591;4,34748
4Xh;Cafe;English;Ganshoren;in Brussels;19;50,84847;4,35389
4Xh;Cafe;English;Ganshoren;in Brussels;20;50,85146;4,35343
4Yh;Cafe;Dutch;Ganshoren;in Brussels;1;50,84053;4,35998
4Yh;Cafe;Dutch;Ganshoren;in Brussels;2;50,84844;4,35583
4Yh;Cafe;Dutch;Ganshoren;in Brussels;3;50,85018;4,34748
4Yh;Cafe;Dutch;Ganshoren;in Brussels;4;50,84732;4,35268
4Yh;Cafe;Dutch;Ganshoren;in Brussels;5;50,84883;4,34878
4Yh;Cafe;Dutch;Ganshoren;in Brussels;6;50,84851;4,34862
4Yh;Cafe;Dutch;Ganshoren;in Brussels;7;50,8402;4,35681
4Yh;Cafe;Dutch;Ganshoren;in Brussels;8;50,84653;4,34987
4Yh;Cafe;Dutch;Ganshoren;in Brussels;9;50,84288;4,35076
4Yh;Cafe;Dutch;Ganshoren;in Brussels;10;50,85139;4,34673
4Yh;Cafe;Dutch;Ganshoren;in Brussels;11;50,85129;4,35203
4Yh;Cafe;Dutch;Ganshoren;in Brussels;12;50,85146;4,35343
4Yh;Cafe;Dutch;Ganshoren;in Brussels;13;50,83737;4,34702
4Yh;Cafe;Dutch;Ganshoren;in Brussels;14;50,85213;4,3484
4Yh;Cafe;Dutch;Ganshoren;in Brussels;15;50,84859;4,3563
4Yh;Cafe;Dutch;Ganshoren;in Brussels;16;50,84791;4,34884
4Yh;Cafe;Dutch;Ganshoren;in Brussels;17;50,8456;4,34807
4Yh;Cafe;Dutch;Ganshoren;in Brussels;18;50,84852;4,35102
4Yh;Cafe;Dutch;Ganshoren;in Brussels;19;50,84847;4,35389
4Yh;Cafe;Dutch;Ganshoren;in Brussels;20;50,84591;4,34748
4Wh;Cafe;French;Ganshoren;in Brussels;1;50,84053;4,35998
4Wh;Cafe;French;Ganshoren;in Brussels;2;50,84653;4,34987
4Wh;Cafe;French;Ganshoren;in Brussels;3;50,84883;4,34878
4Wh;Cafe;French;Ganshoren;in Brussels;4;50,84844;4,35583
4Wh;Cafe;French;Ganshoren;in Brussels;5;50,84591;4,34748
4Wh;Cafe;French;Ganshoren;in Brussels;6;50,8402;4,35681
4Wh;Cafe;French;Ganshoren;in Brussels;7;50,85161;4,34661
4Wh;Cafe;French;Ganshoren;in Brussels;8;50,85213;4,3484
4Wh;Cafe;French;Ganshoren;in Brussels;9;50,85282;4,34175
4Wh;Cafe;French;Ganshoren;in Brussels;10;50,84805;4,36492
4Wh;Cafe;French;Ganshoren;in Brussels;11;50,84028;4,37276
4Wh;Cafe;French;Ganshoren;in Brussels;12;50,8456;4,34807
4Wh;Cafe;French;Ganshoren;in Brussels;13;50,85129;4,35203
4Wh;Cafe;French;Ganshoren;in Brussels;14;50,84;4,36751
4Wh;Cafe;French;Ganshoren;in Brussels;15;50,84732;4,35268
4Wh;Cafe;French;Ganshoren;in Brussels;16;50,85146;4,35343
4Wh;Cafe;French;Ganshoren;in Brussels;17;50,8469;4,34718
4Wh;Cafe;French;Ganshoren;in Brussels;18;50,83737;4,34702
4Wh;Cafe;French;Ganshoren;in Brussels;19;50,84313;4,3453
4Wh;Cafe;French;Ganshoren;in Brussels;20;50,84616;4,35289
4Xi;Cafe;English;Elsene;in Brussels;1;50,84732;4,35268
4Xi;Cafe;English;Elsene;in Brussels;2;50,84053;4,35998
4Xi;Cafe;English;Elsene;in Brussels;3;50,84844;4,35583
4Xi;Cafe;English;Elsene;in Brussels;4;50,82701;4,37256
4Xi;Cafe;English;Elsene;in Brussels;5;50,8261;4,35455
4Xi;Cafe;English;Elsene;in Brussels;6;50,84883;4,34878
4Xi;Cafe;English;Elsene;in Brussels;7;50,84653;4,34987
4Xi;Cafe;English;Elsene;in Brussels;8;50,83737;4,34702
4Xi;Cafe;English;Elsene;in Brussels;9;50,8402;4,35681
4Xi;Cafe;English;Elsene;in Brussels;10;50,84805;4,36492
4Xi;Cafe;English;Elsene;in Brussels;11;50,81656;4,37144
4Xi;Cafe;English;Elsene;in Brussels;12;50,84852;4,35102
4Xi;Cafe;English;Elsene;in Brussels;13;50,83542;4,36494
4Xi;Cafe;English;Elsene;in Brussels;14;50,84616;4,35289
4Xi;Cafe;English;Elsene;in Brussels;15;50,85161;4,34661
4Xi;Cafe;English;Elsene;in Brussels;16;50,84028;4,37276
4Xi;Cafe;English;Elsene;in Brussels;17;50,85213;4,3484
4Xi;Cafe;English;Elsene;in Brussels;18;50,84591;4,34748
4Xi;Cafe;English;Elsene;in Brussels;19;50,85305;4,34193
4Xi;Cafe;English;Elsene;in Brussels;20;50,84847;4,35389
4Yi;Cafe;Dutch;Elsene;in Brussels;1;50,84053;4,35998
4Yi;Cafe;Dutch;Elsene;in Brussels;2;50,82701;4,37256
4Yi;Cafe;Dutch;Elsene;in Brussels;3;50,84844;4,35583
4Yi;Cafe;Dutch;Elsene;in Brussels;4;50,8402;4,35681
4Yi;Cafe;Dutch;Elsene;in Brussels;5;50,85018;4,34748
4Yi;Cafe;Dutch;Elsene;in Brussels;6;50,84732;4,35268
4Yi;Cafe;Dutch;Elsene;in Brussels;7;50,84288;4,35076
4Yi;Cafe;Dutch;Elsene;in Brussels;8;50,84653;4,34987
4Yi;Cafe;Dutch;Elsene;in Brussels;9;50,84883;4,34878
4Yi;Cafe;Dutch;Elsene;in Brussels;10;50,84851;4,34862
4Yi;Cafe;Dutch;Elsene;in Brussels;11;50,83737;4,34702
4Yi;Cafe;Dutch;Elsene;in Brussels;12;50,81656;4,37144
4Yi;Cafe;Dutch;Elsene;in Brussels;13;50,85139;4,34673
4Yi;Cafe;Dutch;Elsene;in Brussels;14;50,82821;4,37631
4Yi;Cafe;Dutch;Elsene;in Brussels;15;50,85129;4,35203
4Yi;Cafe;Dutch;Elsene;in Brussels;16;50,85146;4,35343
4Yi;Cafe;Dutch;Elsene;in Brussels;17;50,84859;4,3563
4Yi;Cafe;Dutch;Elsene;in Brussels;18;50,85213;4,3484
4Yi;Cafe;Dutch;Elsene;in Brussels;19;50,84791;4,34884
4Yi;Cafe;Dutch;Elsene;in Brussels;20;50,8456;4,34807
4Wi;Cafe;French;Elsene;in Brussels;1;50,84053;4,35998
4Wi;Cafe;French;Elsene;in Brussels;2;50,84653;4,34987
4Wi;Cafe;French;Elsene;in Brussels;3;50,8402;4,35681
4Wi;Cafe;French;Elsene;in Brussels;4;50,84883;4,34878
4Wi;Cafe;French;Elsene;in Brussels;5;50,82697;4,35785
4Wi;Cafe;French;Elsene;in Brussels;6;50,84844;4,35583
4Wi;Cafe;French;Elsene;in Brussels;7;50,84028;4,37276
4Wi;Cafe;French;Elsene;in Brussels;8;50,84591;4,34748
4Wi;Cafe;French;Elsene;in Brussels;9;50,82734;4,3644
4Wi;Cafe;French;Elsene;in Brussels;10;50,84805;4,36492
4Wi;Cafe;French;Elsene;in Brussels;11;50,8261;4,35455
4Wi;Cafe;French;Elsene;in Brussels;12;50,85161;4,34661
4Wi;Cafe;French;Elsene;in Brussels;13;50,85213;4,3484
4Wi;Cafe;French;Elsene;in Brussels;14;50,81605;4,39035
4Wi;Cafe;French;Elsene;in Brussels;15;50,8456;4,34807
4Wi;Cafe;French;Elsene;in Brussels;16;50,82186;4,35684
4Wi;Cafe;French;Elsene;in Brussels;17;50,85282;4,34175
4Wi;Cafe;French;Elsene;in Brussels;18;50,83737;4,34702
4Wi;Cafe;French;Elsene;in Brussels;19;50,82677;4,35477
4Wi;Cafe;French;Elsene;in Brussels;20;50,84;4,36751
4Xj;Cafe;English;Jette;in Brussels;1;50,84732;4,35268
4Xj;Cafe;English;Jette;in Brussels;2;50,84732;4,35268
4Xj;Cafe;English;Jette;in Brussels;3;50,84844;4,35583
4Xj;Cafe;English;Jette;in Brussels;4;50,84053;4,35998
4Xj;Cafe;English;Jette;in Brussels;5;50,84883;4,34878
4Xj;Cafe;English;Jette;in Brussels;6;50,84653;4,34987
4Xj;Cafe;English;Jette;in Brussels;7;50,84805;4,36492
4Xj;Cafe;English;Jette;in Brussels;8;50,84852;4,35102
4Xj;Cafe;English;Jette;in Brussels;9;50,85305;4,34193
4Xj;Cafe;English;Jette;in Brussels;10;50,85161;4,34661
4Xj;Cafe;English;Jette;in Brussels;11;50,85213;4,3484
4Xj;Cafe;English;Jette;in Brussels;12;50,83737;4,34702
4Xj;Cafe;English;Jette;in Brussels;13;50,8402;4,35681
4Xj;Cafe;English;Jette;in Brussels;14;50,85297;4,3469
4Xj;Cafe;English;Jette;in Brussels;15;50,85282;4,34175
4Xj;Cafe;English;Jette;in Brussels;16;50,84616;4,35289
4Xj;Cafe;English;Jette;in Brussels;17;50,85018;4,34748
4Xj;Cafe;English;Jette;in Brussels;18;50,84847;4,35389
4Xj;Cafe;English;Jette;in Brussels;19;50,84591;4,34748
4Xj;Cafe;English;Jette;in Brussels;20;50,8261;4,35455
4Yj;Cafe;Dutch;Jette;in Brussels;1;50,84053;4,35998
4Yj;Cafe;Dutch;Jette;in Brussels;2;50,84844;4,35583
4Yj;Cafe;Dutch;Jette;in Brussels;3;50,85018;4,34748
4Yj;Cafe;Dutch;Jette;in Brussels;4;50,84883;4,34878
4Yj;Cafe;Dutch;Jette;in Brussels;5;50,84851;4,34862
4Yj;Cafe;Dutch;Jette;in Brussels;6;50,84653;4,34987
4Yj;Cafe;Dutch;Jette;in Brussels;7;50,84288;4,35076
4Yj;Cafe;Dutch;Jette;in Brussels;8;50,8402;4,35681
4Yj;Cafe;Dutch;Jette;in Brussels;9;50,85139;4,34673
4Yj;Cafe;Dutch;Jette;in Brussels;10;50,84732;4,35268
4Yj;Cafe;Dutch;Jette;in Brussels;11;50,85129;4,35203
4Yj;Cafe;Dutch;Jette;in Brussels;12;50,85146;4,35343
4Yj;Cafe;Dutch;Jette;in Brussels;13;50,83737;4,34702
4Yj;Cafe;Dutch;Jette;in Brussels;14;50,85213;4,3484
4Yj;Cafe;Dutch;Jette;in Brussels;15;50,84859;4,3563
4Yj;Cafe;Dutch;Jette;in Brussels;16;50,84791;4,34884
4Yj;Cafe;Dutch;Jette;in Brussels;17;50,8456;4,34807
4Yj;Cafe;Dutch;Jette;in Brussels;18;50,84852;4,35102
4Yj;Cafe;Dutch;Jette;in Brussels;19;50,84847;4,35389
4Yj;Cafe;Dutch;Jette;in Brussels;20;50,84591;4,34748
4Wj;Cafe;French;Jette;in Brussels;1;50,84053;4,35998
4Wj;Cafe;French;Jette;in Brussels;2;50,84653;4,34987
4Wj;Cafe;French;Jette;in Brussels;3;50,84883;4,34878
4Wj;Cafe;French;Jette;in Brussels;4;50,84844;4,35583
4Wj;Cafe;French;Jette;in Brussels;5;50,84591;4,34748
4Wj;Cafe;French;Jette;in Brussels;6;50,85161;4,34661
4Wj;Cafe;French;Jette;in Brussels;7;50,8402;4,35681
4Wj;Cafe;French;Jette;in Brussels;8;50,85213;4,3484
4Wj;Cafe;French;Jette;in Brussels;9;50,85282;4,34175
4Wj;Cafe;French;Jette;in Brussels;10;50,84805;4,36492
4Wj;Cafe;French;Jette;in Brussels;11;50,84028;4,37276
4Wj;Cafe;French;Jette;in Brussels;12;50,8456;4,34807
4Wj;Cafe;French;Jette;in Brussels;13;50,85129;4,35203
4Wj;Cafe;French;Jette;in Brussels;14;50,84242;4,34569
4Wj;Cafe;French;Jette;in Brussels;15;50,85146;4,35343
4Wj;Cafe;French;Jette;in Brussels;16;50,84732;4,35268
4Wj;Cafe;French;Jette;in Brussels;17;50,8469;4,34718
4Wj;Cafe;French;Jette;in Brussels;18;50,83737;4,34702
4Wj;Cafe;French;Jette;in Brussels;19;50,84313;4,3453
4Wj;Cafe;French;Jette;in Brussels;20;50,84616;4,35289
4Xk;Cafe;English;Koekelberg;in Brussels;1;50,84732;4,35268
4Xk;Cafe;English;Koekelberg;in Brussels;2;50,84844;4,35583
4Xk;Cafe;English;Koekelberg;in Brussels;3;50,84053;4,35998
4Xk;Cafe;English;Koekelberg;in Brussels;4;50,84883;4,34878
4Xk;Cafe;English;Koekelberg;in Brussels;5;50,84653;4,34987
4Xk;Cafe;English;Koekelberg;in Brussels;6;50,85305;4,34193
4Xk;Cafe;English;Koekelberg;in Brussels;7;50,84852;4,35102
4Xk;Cafe;English;Koekelberg;in Brussels;8;50,85161;4,34661
4Xk;Cafe;English;Koekelberg;in Brussels;9;50,84805;4,36492
4Xk;Cafe;English;Koekelberg;in Brussels;10;50,85213;4,3484
4Xk;Cafe;English;Koekelberg;in Brussels;11;50,85297;4,3469
4Xk;Cafe;English;Koekelberg;in Brussels;12;50,85282;4,34175
4Xk;Cafe;English;Koekelberg;in Brussels;13;50,83737;4,34702
4Xk;Cafe;English;Koekelberg;in Brussels;14;50,85018;4,34748
4Xk;Cafe;English;Koekelberg;in Brussels;15;50,8402;4,35681
